empresa,nicho,cidade,telefone,email,site,linkedin,instagram,google_maps_url,status
"Empresa de eventos em Brasília - Kapsula Eventos","audiovisual para eventos","Asa Norte Bifê - Restaurante, Asa Norte - Plano Piloto, Brasília - DF, 70800-110","061982774247","logo_kapsula_preta@0.5x.png","https://kapsulaeventos.com.br/","","https://www.instagram.com/kapsula_eventos","https://www.google.com.br/maps/place/Empresa+de+eventos+em+Bras%C3%ADlia+-+Kapsula+Eventos/data=!4m7!3m6!1s0x935a2567acce63b9:0x8f48b5f5f68bdd89!8m2!3d-15.7881299!4d-47.8378674!16s%2Fg%2F11lkzyc4s1!19sChIJuWPOrGclWpMRid2L9vW1SI8?authuser=0&hl=pt-BR&rclk=1","new"
"Plug Brasília","audiovisual para eventos","St. Hab. Vicente Pires Chácara 305 - Vicente Pires, Brasília - DF, 72007-690","06135976520","brasilia@plugbrasilia.com.br","https://plugbrasilia.com.br/","","https://www.instagram.com/plug.brasilia","https://www.google.com.br/maps/place/Plug+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a2d93bf899ecb:0x99e734f5befcebcf!8m2!3d-15.792825!4d-48.0429057!16s%2Fg%2F1pv5vmxbt!19sChIJy56Jv5MtWpMRz-v8vvU055k?authuser=0&hl=pt-BR&rclk=1","new"
"AudioArte Tecnologia em Eventos","audiovisual para eventos","Conjunto 10, Lote 18 - CLube ASCADE, St. de Clubes Esportivos Sul, Brasília - DF, 70200-002","061982037861","","","","","https://www.google.com.br/maps/place/AudioArte+Tecnologia+em+Eventos/data=!4m7!3m6!1s0x935a25dae692587b:0x10bca1385afe985a!8m2!3d-15.816484!4d-47.8522447!16s%2Fg%2F11fn26991c!19sChIJe1iS5tolWpMRWpj-WjihvBA?authuser=0&hl=pt-BR&rclk=1","extracted"
"256 Audiovisual +10 Anos de Experiência","audiovisual para eventos","Q. 6 - Plano Piloto, Brasília - DF, 71000-000","061991226085","contato@256audiovisual.com.br","https://www.256audiovisual.com.br/","https://www.linkedin.com/company/256-audiovisual","https://www.instagram.com/256audiovisual","https://www.google.com.br/maps/place/256+Audiovisual+%2B10+Anos+de+Experi%C3%AAncia/data=!4m7!3m6!1s0x935a3ba812551f77:0xd46c51fc232426ed!8m2!3d-15.7928487!4d-47.893904!16s%2Fg%2F11fry7d81m!19sChIJdx9VEqg7WpMR7SYkI_xRbNQ?authuser=0&hl=pt-BR&rclk=1","generic_email"
"N4 FILMES | Produtora de Vídeos Publicitários em Brasília Cobertura de Eventos Transmissão ao vivo","audiovisual para eventos","Setor de Grandes Áreas Norte 603 - Asa Norte, Brasília - DF, 70830-106","061993181001","contato@n4filmes.com","https://www.n4filmes.com/","https://www.linkedin.com/company/n4-filmes","https://www.instagram.com/n4filmes","https://www.google.com.br/maps/place/N4+FILMES+%7C+Produtora+de+V%C3%ADdeos+Publicit%C3%A1rios+em+Bras%C3%ADlia+Cobertura+de+Eventos+Transmiss%C3%A3o+ao+vivo/data=!4m7!3m6!1s0x935a3b473f76e737:0x98232e8d4329bc51!8m2!3d-15.7766616!4d-47.8724886!16s%2Fg%2F11ft59_g29!19sChIJN-d2P0c7WpMRUbwpQ40uI5g?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Innovar audiovisual","audiovisual para eventos","SCIA Quadra 08 CONJUNTO 14 lote 15 - SCIA, Brasília - DF, 71250-740","06137721459","innovaraudiovisual@gmail.com","https://innovaraudiovisual.com.br/","","https://www.instagram.com/innovaraudiovisual","https://www.google.com.br/maps/place/Innovar+audiovisual/data=!4m7!3m6!1s0x935a2fedb6b33dc9:0x7a13953ba98c9b8!8m2!3d-15.7834878!4d-47.9841096!16s%2Fg%2F11ksnv2cwk!19sChIJyT2ztu0vWpMRuMmYulM5oQc?authuser=0&hl=pt-BR&rclk=1","new"
"Inove Produção","audiovisual para eventos","RUA 12, St. Hab. Vicente Pires LOJA 01 - Vicente Pires, Brasília - DF, 72007-710","061983180405","orcamento@inoveproducao.com.br","http://inoveproducao.com.br/","","https://www.instagram.com/inoveproducao","https://www.google.com.br/maps/place/Inove+Produ%C3%A7%C3%A3o/data=!4m7!3m6!1s0x935a3aef5b66287d:0xcd7f39e75007a132!8m2!3d-15.7916831!4d-48.0474249!16s%2Fg%2F11fk3s853n!19sChIJfShmW-86WpMRMqEHUOc5f80?authuser=0&hl=pt-BR&rclk=1","new"
"Texas Eventos","audiovisual para eventos","R. João Stenzowski, 660 - Novo Mundo, Curitiba - PR, 81020-120","04132473558","contato@texaseventos.com.br","https://texaseventos.com.br/","","","https://www.google.com.br/maps/place/Texas+Eventos/data=!4m7!3m6!1s0x94dce35793f30c75:0x41e1bea49edc42e8!8m2!3d-25.4853803!4d-49.2856359!16s%2Fg%2F1tjxgt2m!19sChIJdQzzk1fj3JQR6ELcnqS-4UE?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Stage Audiovisual - Eventos Corporativos e Sociais - Som - Luz - Painel de Led - Projetos 3D","audiovisual para eventos","Rua da Divina Providência, 1567 - Santa Quiteria, Curitiba - PR, 80310-010","041997170279","comercial@stageaudiovisual.com.br","https://stageaudiovisual.com.br/contrate-a-stage/","https://www.linkedin.com/company/stageaudiovisual","https://www.instagram.com/stageaudiovisual","https://www.google.com.br/maps/place/Stage+Audiovisual+-+Eventos+Corporativos+e+Sociais+-+Som+-+Luz+-+Painel+de+Led+-+Projetos+3D/data=!4m7!3m6!1s0x94dce3bb350f1941:0x8ce4247e447880f7!8m2!3d-25.4624517!4d-49.3178238!16s%2Fg%2F11n82vfh8w!19sChIJQRkPNbvj3JQR94B4RH4k5Iw?authuser=0&hl=pt-BR&rclk=1","generic_email"
"UPGRADE RENTAL AUDIOVISUAL - Eventos Corporativos, Sonorização, Projeção, Iluminação, equipamentos e TI em eventos","audiovisual para eventos","R. Virgínia Dalabona, 1227 - Barracão 2 - Orleans, Curitiba - PR, 82310-390","04130152052","comercial@upgraderental.com.br","http://www.upgraderental.com.br/","","https://www.instagram.com/upgraderental","https://www.google.com.br/maps/place/UPGRADE+RENTAL+AUDIOVISUAL+-+Eventos+Corporativos,+Sonoriza%C3%A7%C3%A3o,+Proje%C3%A7%C3%A3o,+Ilumina%C3%A7%C3%A3o,+equipamentos+e+TI+em+eventos/data=!4m7!3m6!1s0x94dce31c73797a73:0xe63b929bba240f35!8m2!3d-25.43002!4d-49.3638262!16s%2Fg%2F1tnl2j_z!19sChIJc3p5cxzj3JQRNQ8kupuSO-Y?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Giga Audiovisual - Curitiba","audiovisual para eventos","R. Raul Félix, 243 - Portão, Curitiba - PR, 81070-370","04130165252","","http://www.gigaav.com.br/","","","https://www.google.com.br/maps/place/Giga+Audiovisual+-+Curitiba/data=!4m7!3m6!1s0x94dce485ac948ceb:0xfc8b70c17f396ea2!8m2!3d-25.4802188!4d-49.3107452!16s%2Fg%2F1tf1709c!19sChIJ64yUrIXk3JQRom45f8Fwi_w?authuser=0&hl=pt-BR&rclk=1","extracted"
"Art Som Eventos Corporativos - Sonorização e IIuminação em Curitiba","audiovisual para eventos","Rua Professor Leonardo Cobbe, 989 - Barreirinha, Curitiba - PR, 82220-050","041998658425","comercial@artsomeventos.com.br","http://www.artsomeventos.com.br/","","https://www.instagram.com/artsomeventos","https://www.google.com.br/maps/place/Art+Som+Eventos+Corporativos+-+Sonoriza%C3%A7%C3%A3o+e+IIumina%C3%A7%C3%A3o+em+Curitiba/data=!4m7!3m6!1s0x94dce7c22207f4dd:0xffc758b25b172cb1!8m2!3d-25.3647217!4d-49.2682522!16s%2Fg%2F1tdvwg75!19sChIJ3fQHIsLn3JQRsSwXW7JYx_8?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Planet Sound Eventos","audiovisual para eventos","R. Pedro Demeterco, 811 - Jardim das Américas, Curitiba - PR, 81530-320","041999037282","contato@planetsoundeventos.com.br","http://planetsoundeventos.com.br/","","https://www.instagram.com/planet_sound_eventos","https://www.google.com.br/maps/place/Planet+Sound+Eventos/data=!4m7!3m6!1s0x94dce53bc27c284d:0xa8f82d7bdf73c2b9!8m2!3d-25.4619342!4d-49.2290396!16s%2Fg%2F1wcxf78t!19sChIJTSh8wjvl3JQRucJz33st-Kg?authuser=0&hl=pt-BR&rclk=1","generic_email"
"DC Audio Pro - Som e Luz para Eventos","audiovisual para eventos","Av. Juscelino Kubitschek de Oliveira - Ld, 651 - Cidade Industrial de Curitiba, Curitiba - PR, 81230-170","041984144208","comercial@dcaudiopro.com.br","http://dcaudiopro.com.br/","https://www.linkedin.com/company/dc-audio-pro","https://www.instagram.com/dcaudiopro","https://www.google.com.br/maps/place/DC+Audio+Pro+-+Som+e+Luz+para+Eventos/data=!4m7!3m6!1s0x94dce244ee2d4b45:0x3f2f89aaffcdbc50!8m2!3d-25.4373731!4d-49.364129!16s%2Fg%2F11vm0cdcq1!19sChIJRUst7kTi3JQRULzN_6qJLz8?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Audiovisual Curitiba - Produtora de vídeos","audiovisual para eventos","Av. Anita Garibaldi, 850 - Sala 601 C - Cabral, Curitiba - PR, 80540-400","041996447799","","https://www.audiovisualcuritiba.com.br/","","","https://www.google.com.br/maps/place/Audiovisual+Curitiba+-+Produtora+de+v%C3%ADdeos/data=!4m7!3m6!1s0x94dce797bd42bf1f:0x3d9b42c0f4d4bc93!8m2!3d-25.4041278!4d-49.2573719!16s%2Fg%2F11twzssbzg!19sChIJH79CvZfn3JQRk7zU9MBCmz0?authuser=0&hl=pt-BR&rclk=1","extracted"
"CF Music Produções - Locação de painéis de led, Sonorização e Iluminação","audiovisual para eventos","R. Castelo de Óbidos, 676 - Castelo, Belo Horizonte - MG, 31330-320","031982071559","","https://cfmusicproducoes.com.br/","","https://www.instagram.com/cfmusicimagemluzeaudio","https://www.google.com.br/maps/place/CF+Music+Produ%C3%A7%C3%B5es+-+Loca%C3%A7%C3%A3o+de+pain%C3%A9is+de+led,+Sonoriza%C3%A7%C3%A3o+e+Ilumina%C3%A7%C3%A3o/data=!4m7!3m6!1s0xa691fdea13765d:0xdf938fd0da66df0e!8m2!3d-19.8772622!4d-43.9988665!16s%2Fg%2F11r698mwv9!19sChIJXXYT6v2RpgARDt9m2tCPk98?authuser=0&hl=pt-BR&rclk=1","extracted"
"Thiago Prado Eventos - Locação de projetor, datashow, caixa de som Pista de Led, iluminação e DJ para festas","audiovisual para eventos","Av. Henrique Diniz, 680D - Nova Cachoeirinha, Belo Horizonte - MG, 31250-620","031996771914","arrochasom@gmail.com","https://arrochasom.wixsite.com/arrochasom-1","","https://www.instagram.com/arrochasom","https://www.google.com.br/maps/place/Thiago+Prado+Eventos+-+Loca%C3%A7%C3%A3o+de+projetor,+datashow,+caixa+de+som+Pista+de+Led,+ilumina%C3%A7%C3%A3o+e+DJ+para+festas/data=!4m7!3m6!1s0xa6917a59f1b6ab:0x37023d767839f480!8m2!3d-19.8824649!4d-43.9584845!16s%2Fg%2F11f6n7h_2k!19sChIJq7bxWXqRpgARgPQ5eHY9Ajc?authuser=0&hl=pt-BR&rclk=1","new"
"Prodel Eventos","audiovisual para eventos","R. Rio Grande do Norte, 1289 - sala 601 - Savassi, Belo Horizonte - MG, 30130-138","03132219877","eventos@prodeleventos.com.br","https://www.prodeleventos.com.br/","https://www.linkedin.com/company/prodeleventos","https://www.instagram.com/prodeleventos","https://www.google.com.br/maps/place/Prodel+Eventos/data=!4m7!3m6!1s0xa699c4ee15bd65:0x22353ebbc1436782!8m2!3d-19.9367542!4d-43.9322121!16s%2Fg%2F1tctysst!19sChIJZb0V7sSZpgARgmdDwbs-NSI?authuser=0&hl=pt-BR&rclk=1","new"
"Gravasom: audiovisual para eventos","audiovisual para eventos","Rua General Dionísio Cerqueira, 70 - Gutierrez, Belo Horizonte - MG, 30430-140","03130713091","gravasom@gravasom.com.br","http://www.gravasom.com.br/","","https://www.instagram.com/gravasom","https://www.google.com.br/maps/place/Gravasom:+audiovisual+para+eventos/data=!4m7!3m6!1s0xa697707d60203f:0x35d08bb48b7e4d15!8m2!3d-19.9362734!4d-43.954152!16s%2Fg%2F1thkyhc6!19sChIJPyBgfXCXpgARFU1-i7SL0DU?authuser=0&hl=pt-BR&rclk=1","new"
"AIRTONSOMBH","audiovisual para eventos","Rua Correias, 605 - Sion, Belo Horizonte - MG, 30315-340","031984869504","airtonsombh@gmail.com","https://airtonsombh.com.br/","","https://www.instagram.com/airtonsombh","https://www.google.com.br/maps/place/AIRTONSOMBH/data=!4m7!3m6!1s0x25ce3bd7ff464797:0xbec9769784b93df1!8m2!3d-19.9620129!4d-43.9299706!16s%2Fg%2F11jsmjh83_!19sChIJl0dG_9c7ziUR8T25hJd2yb4?authuser=0&hl=pt-BR&rclk=1","new"
"TV Sim Brasil: O maior complexo de mídia de MG e um dos maiores do Brasil.","audiovisual para eventos","Av. do Contorno, 2094 - Floresta, Belo Horizonte - MG, 30110-012","031995705098","","http://www.tvsimbrasil.com.br/","","https://www.instagram.com/tvsimbrasil","https://www.google.com.br/maps/place/TV+Sim+Brasil:+O+maior+complexo+de+m%C3%ADdia+de+MG+e+um+dos+maiores+do+Brasil./data=!4m7!3m6!1s0xa6994fcb27de99:0x5d33cb3820eeef12!8m2!3d-19.9180328!4d-43.9264197!16s%2Fg%2F11sg_9fx4y!19sChIJmd4ny0-ZpgAREu_uIDjLM10?authuser=0&hl=pt-BR&rclk=1","extracted"
"Ws estruturas para eventos","locação de estruturas para eventos","Av. Cândido Dias, 1384 - Loanda, João Monlevade - MG, 35931-011","031987708870","","","","","https://www.google.com.br/maps/place/Ws+estruturas+para+eventos/data=!4m7!3m6!1s0xa5075a547767a5:0x1020225381f35c0c!8m2!3d-19.8310191!4d-43.1677287!16s%2Fg%2F11h4n0sthb!19sChIJpWd3VFoHpQARDFzzgVMiIBA?authuser=0&hl=pt-BR&rclk=1","extracted"
"WRC Eventos, Locação de Estruturas para Eventos - Palcos, Coberturas, Tendas.","locação de estruturas para eventos","R. Ernesto Closson - Jardim Aurora (Zona Leste), São Paulo - SP, 08431-270","011964623022","","https://www.wrceventos.com.br/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17830098445943488902","","https://www.instagram.com/wix","https://www.google.com.br/maps/place/WRC+Eventos,+Loca%C3%A7%C3%A3o+de+Estruturas+para+Eventos+-+Palcos,+Coberturas,+Tendas./data=!4m7!3m6!1s0x94ce65db91db835b:0x6aa4391d8861dcaf!8m2!3d-23.5382849!4d-46.4195439!16s%2Fg%2F11ylstlf8d!19sChIJW4PbkdtlzpQRr9xhiB05pGo?authuser=0&hl=pt-BR&rclk=1","extracted"
"Petruss Estruturas","locação de estruturas para eventos","Rua Professor Ulysses Lemos Torres, 530 - Vila Nova York, São Paulo - SP, 03479-070","01127210289","petruss@petruss.com.br","https://www.petruss.com.br/","","https://www.instagram.com/petruss_estruturas","https://www.google.com.br/maps/place/Petruss+Estruturas/data=!4m7!3m6!1s0x94ce673b7f986cd7:0xa690730051ea2b97!8m2!3d-23.5761772!4d-46.5060203!16s%2Fg%2F11h79ln3h7!19sChIJ12yYfztnzpQRlyvqUQBzkKY?authuser=0&hl=pt-BR&rclk=1","new"
"LOCAÇAO DE TENDA WE","locação de estruturas para eventos","Portal do Morumbi - R. Dr. José de Andrade Figueira - Vila Suzana, São Paulo - SP, 05909-010","011986894172","","https://www.wagnereventos.com.br/aluguel-de-tendas/","","https://www.instagram.com/welocacoes","https://www.google.com.br/maps/place/LOCA%C3%87AO+DE+TENDA+WE/data=!4m7!3m6!1s0x94ce53eaca5db5b7:0x8de3502fb53c3134!8m2!3d-23.6172862!4d-46.7423769!16s%2Fg%2F1ptwnh6tb!19sChIJt7VdyupTzpQRNDE8tS9Q440?authuser=0&hl=pt-BR&rclk=1","extracted"
"Aluguel de tenda e galpão lonado - Sp e Regiões - Atendas Eventos","locação de estruturas para eventos","R. Carvalho dos Santos, 100 - Vila Formosa, São Paulo - SP, 03386-190","011962615854","contato@atendaseventos.com.br","https://www.atendaseventos.com.br/","","https://www.instagram.com/atendaseventos.adrianosouza","https://www.google.com.br/maps/place/Aluguel+de+tenda+e+galp%C3%A3o+lonado+-+Sp+e+Regi%C3%B5es+-+Atendas+Eventos/data=!4m7!3m6!1s0x25a953a19acce2f5:0x3cb45a3677160cf!8m2!3d-23.5789745!4d-46.5259818!16s%2Fg%2F11tp9lrnyl!19sChIJ9eLMmqFTqSURz2BxZ6NFywM?authuser=0&hl=pt-BR&rclk=1","generic_email"
"AV7 - Locação de Estruturas para Eventos","locação de estruturas para eventos","R. Ivete Gabriel Atique, 268 - Boa Vista, São José do Rio Preto - SP, 15025-400","01732370101","naoinformado@naoinformado.com","http://www.av7.com.br/","","https://www.instagram.com/av7eventos","https://www.google.com.br/maps/place/AV7+-+Loca%C3%A7%C3%A3o+de+Estruturas+para+Eventos/data=!4m7!3m6!1s0x94bdad6bb9cd47db:0x32a60c1467c6d94a!8m2!3d-20.8086718!4d-49.3933704!16s%2Fg%2F1ptyx9sxf!19sChIJ20fNuWutvZQRStnGZxQMpjI?authuser=0&hl=pt-BR&rclk=1","new"
"GR. EVENTOS E LOCAÇÃO DE ESTRUTURA - TENDAS E PALCOS","locação de estruturas para eventos","Rua Mariana da Silva Araújo Lisboa, Av. Comendador Rafael José de Lima, 90 - subsolo 02, Caratinga - MG, 35302-630","033988975001","","https://linktr.ee/gr.eventoselocacoes","","https://www.instagram.com/greventoselocacoes","https://www.google.com.br/maps/place/GR.+EVENTOS+E+LOCA%C3%87%C3%83O+DE+ESTRUTURA+-+TENDAS+E+PALCOS/data=!4m7!3m6!1s0xb077eeae7407f5:0x55013bb5c480e851!8m2!3d-19.7979432!4d-42.1356419!16s%2Fg%2F11mtjwvfq2!19sChIJ9Qd0ru53sAARUeiAxLU7AVU?authuser=0&hl=pt-BR&rclk=1","extracted"
"UP EVENTOS","locação de estruturas para eventos","R. Orlando Sáes - Parque Santa Rita, São José dos Campos - SP, 12227-240","012988018207","","http://www.flextendas.com.br/","","https://www.instagram.com/flex_tendas","https://www.google.com.br/maps/place/UP+EVENTOS/data=!4m7!3m6!1s0x94cc4b24d76806cf:0xc19128393141af52!8m2!3d-23.2023577!4d-45.8545056!16s%2Fg%2F11fk1gzqpb!19sChIJzwZo1yRLzJQRUq9BMTkokcE?authuser=0&hl=pt-BR&rclk=1","extracted"
"AMV Estruturas para Eventos","locação de estruturas para eventos","Av. das Américas, 3443 3 - 2º ANDAR - Barra da Tijuca, Rio de Janeiro - RJ, 22631-003","02141089464","contato@amveventos.com.br","http://www.amveventos.com.br/","","https://www.instagram.com/amv_eventos","https://www.google.com.br/maps/place/AMV+Estruturas+para+Eventos/data=!4m7!3m6!1s0x997e7a85aca54b:0xf00c96163be02347!8m2!3d-23.0008846!4d-43.348302!16s%2Fg%2F11c6pnq7wn!19sChIJS6WshXp-mQARRyPgOxaWDPA?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Aluguel de Estruturas para Eventos - #FF LONAS","locação de estruturas para eventos","R. Clemenceau, 297 - Bonsucesso, Rio de Janeiro - RJ, 21050-750","021964219765","","","","","https://www.google.com.br/maps/place/Aluguel+de+Estruturas+para+Eventos+-+%23FF+LONAS/data=!4m7!3m6!1s0x997d11935a4b61:0x733e426326ec28a1!8m2!3d-22.868519!4d-43.2553!16s%2Fg%2F11tf22b6kc!19sChIJYUtakxF9mQARoSjsJmNCPnM?authuser=0&hl=pt-BR&rclk=1","extracted"
"Cerca Rio - Locação de Estruturas para Eventos","locação de estruturas para eventos","R. Viseu, 359 - Jacaré, Rio de Janeiro - RJ, 20975-040","021964678494","contato@cercario.com.br","http://www.cercario.com.br/","https://www.linkedin.com/in/cercario/","https://www.instagram.com/cercario","https://www.google.com.br/maps/place/Cerca+Rio+-+Loca%C3%A7%C3%A3o+de+Estruturas+para+Eventos/data=!4m7!3m6!1s0x997c28233fb74d:0xd7f38e6ea8f47b5a!8m2!3d-22.8920164!4d-43.2526855!16s%2Fg%2F11c55d2vxn!19sChIJTbc_Iyh8mQARWnv0qG6O89c?authuser=0&hl=pt-BR&rclk=1","generic_email"
"RioTendas","locação de estruturas para eventos","R. Conselheiro Lampreia, 245 - Cosme Velho, Rio de Janeiro - RJ, 22241-230","02134902333","contato@riotendas.com.br","http://www.riotendas.com.br/","","https://www.instagram.com/url","https://www.google.com.br/maps/place/RioTendas/data=!4m7!3m6!1s0x997fcfad4f5957:0xd0ec1efa808b6acc!8m2!3d-22.9428356!4d-43.2061091!16s%2Fg%2F1hm2ykw1v!19sChIJV1lPrc9_mQARzGqLgPoe7NA?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Hubble Eventos Locação de estruturas para eventos RJ","locação de estruturas para eventos","Tijuca, Rio de Janeiro - RJ, 20530-002","","","","","","https://www.google.com.br/maps/place/Hubble+Eventos+Loca%C3%A7%C3%A3o+de+estruturas+para+eventos+RJ/data=!4m7!3m6!1s0x997f006c0b8cd9:0xd80d429ed296c229!8m2!3d-22.9324433!4d-43.2411073!16s%2Fg%2F11ysg97wwc!19sChIJ2YwLbAB_mQARKcKW0p5CDdg?authuser=0&hl=pt-BR&rclk=1","extracted"
"Onze Estruturas Eventos","locação de estruturas para eventos","R. Carice, 383 - Bancários, Rio de Janeiro - RJ, 21920-060","021996668917","onzeestruturasrio@gmail.com","https://onzeestruturas.wixsite.com/site","https://www.linkedin.com/company/wix-com","","https://www.google.com.br/maps/place/Onze+Estruturas+Eventos/data=!4m7!3m6!1s0x9977df9f9ccfd3:0x162bc988ee958028!8m2!3d-22.7916084!4d-43.184434!16s%2Fg%2F11shgdf2st!19sChIJ08-cn993mQARKICV7ojJKxY?authuser=0&hl=pt-BR&rclk=1","new"
"Lonarte Eventos | Montagem de Toldos, Coberturas e estruturas metálicas para festas e eventos","locação de estruturas para eventos","R. Baronesa do Engenho Novo, 222 - Engenho Novo, Rio de Janeiro - RJ, 20961-210","02138902004","valid@2x.png","http://lonarte.com.br/","","https://www.instagram.com/lonarteeventos","https://www.google.com.br/maps/place/Lonarte+Eventos+%7C+Montagem+de+Toldos,+Coberturas+e+estruturas+met%C3%A1licas+para+festas+e+eventos/data=!4m7!3m6!1s0x997c332a4ce767:0xf2e9f7d957717b81!8m2!3d-22.895999!4d-43.2644009!16s%2Fg%2F11c1s8q0xn!19sChIJZ-dMKjN8mQARgXtxV9n36fI?authuser=0&hl=pt-BR&rclk=1","new"
"Multi Estruturas e Serviços","locação de estruturas para eventos","R. Carice, 383 - Bancários, Rio de Janeiro - RJ, 21920-100","021996261997","","https://multiestruturasrio.wixsite.com/site","","","https://www.google.com.br/maps/place/Multi+Estruturas+e+Servi%C3%A7os/data=!4m7!3m6!1s0x9977b49a2faf63:0xaa48e6ab4e9415!8m2!3d-22.7916084!4d-43.184434!16s%2Fg%2F11t99vx73_!19sChIJY68vmrR3mQARFZROq-ZIqgA?authuser=0&hl=pt-BR&rclk=1","extracted"
"Tenda Eventos Locação e Venda de Estruturas","locação de estruturas para eventos","SM IAPI CHÁCARA 25, Guará II LOTE 04 - Guará, Brasília - DF, 71070-300","061998010665","sac@tendaeventos.com.br","http://www.tendaeventos.com.br/","","","https://www.google.com.br/maps/place/Tenda+Eventos+Loca%C3%A7%C3%A3o+e+Venda+de+Estruturas/data=!4m7!3m6!1s0x935a3a6d4b5b0329:0x70fe026b183bbbc!8m2!3d-15.8599281!4d-47.9695933!16s%2Fg%2F12ltzdxfj!19sChIJKQNbS206WpMRvLuDsSbgDwc?authuser=0&hl=pt-BR&rclk=1","generic_email"
"Lago Norte Eventos","locação de estruturas para eventos","SHIN CA 6 Chacara 11B - Brasília, DF, 71503-506","061996016493","tendasemesasdf@gmail.com","http://www.lagonorteeventos.com.br/","","","https://www.google.com.br/maps/place/Lago+Norte+Eventos/data=!4m7!3m6!1s0x935a39676968fa0f:0x74a577803f783331!8m2!3d-15.7128488!4d-47.8819597!16s%2Fg%2F11d_2g66zz!19sChIJD_poaWc5WpMRMTN4P4B3pXQ?authuser=0&hl=pt-BR&rclk=1","new"
"Mestre Tendas & Estruturas","locação de estruturas para eventos","St. de Habitações Individuais Sul Quadra 9 - Lago Sul, Brasília - DF, 71681-485","061981966357","","https://www.mestretendasbrasilia.com.br/","","","https://www.google.com.br/maps/place/Mestre+Tendas+%26+Estruturas/data=!4m7!3m6!1s0x935a232c75b2ac45:0x87550164014a89df!8m2!3d-15.8423559!4d-47.888891!16s%2Fg%2F11csc8gfrw!19sChIJRayydSwjWpMR34lKAWQBVYc?authuser=0&hl=pt-BR&rclk=1","extracted"
"E2SA Estruturas e Eventos","locação de estruturas para eventos","CNG 08 Lote 07 Loja 01, Taguatinga Norte, Brasília - DF, 72130-085","06130483190","form-whats@whatsapp.com.br","http://www.e2sa.com.br/","","https://www.instagram.com/e2saestruturas","https://www.google.com.br/maps/place/E2SA+Estruturas+e+Eventos/data=!4m7!3m6!1s0x935a3320d62c7e79:0x9e575a7a8a82168c!8m2!3d-15.7982765!4d-48.0637059!16s%2Fg%2F11h_sxs3mm!19sChIJeX4s1iAzWpMRjBaCinpaV54?authuser=0&hl=pt-BR&rclk=1","new"
