empresa,nicho,cidade,telefone,email,site,linkedin,instagram,google_maps_url,status
"Advogado Criminalista São Paulo SP - Cavalcanti Advogados","advogado","Rua Coronel Oscar Porto, 813 - conjunto 13 - Paraíso, São Paulo - SP, 04003-004","011955555786","vitormageski@gmail.com","http://www.advcavalcanti.com/","","","https://www.google.com.br/maps/place/Advogado+Criminalista+S%C3%A3o+Paulo+SP+-+Cavalcanti+Advogados/data=!4m7!3m6!1s0x94ce584eb8143801:0x42b1831a49afe6eb!8m2!3d-23.5761188!4d-46.6455127!16s%2Fg%2F11cn6d1d23!19sChIJATgUuE5YzpQR6-avSRqDsUI?authuser=0&hl=pt-BR&rclk=1","has_website"
"FIGUEIREDO ADVOGADO TRABALHISTA - JONAS FIGUEIREDO","advogado","Avenida Paulista, 1765, 7° andar, Conj. 72 CV 8908 - Bela Vista, São Paulo - SP, 01311-200","011947453744","contato@figueiredoadvogados.com.br","https://figueiredoadvogados.com.br/","https://www.linkedin.com/in/jonas-figueiredo-advogado-trabalhista-sp-0aa64631?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app","https://www.instagram.com/jonasfigueiredoadv","https://www.google.com.br/maps/place/FIGUEIREDO+ADVOGADO+TRABALHISTA+-+JONAS+FIGUEIREDO/data=!4m7!3m6!1s0x94ce585293b0e67d:0x3581bbb062bf95e1!8m2!3d-23.5607636!4d-46.6578485!16s%2Fg%2F11clsn9vn_!19sChIJfeawk1JYzpQR4ZW_YrC7gTU?authuser=0&hl=pt-BR&rclk=1","has_website"
"Advocacia Borges/ Advogado Trabalhista de empregado/ Advocacia Trabalhista/ Melhor escritório de Advocacia Trabalhista","advogado","Rua Quirino dos Santos, 72 - Barra Funda, São Paulo - SP, 01141-020","01133933030","infoborges@borges.adv.br","https://www.advocaciaborges.com.br/","https://www.linkedin.com/company/advocacia-trabalhista-borges","https://www.instagram.com/borgesadvocacia","https://www.google.com.br/maps/place/Advocacia+Borges%2F+Advogado+Trabalhista+de+empregado%2F+Advocacia+Trabalhista%2F+Melhor+escrit%C3%B3rio+de+Advocacia+Trabalhista/data=!4m7!3m6!1s0x94ce5806c0744df7:0x894b34dcd5fc70c5!8m2!3d-23.5241487!4d-46.6644029!16s%2Fg%2F1trtwfrf!19sChIJ9010wAZYzpQRxXD81dw0S4k?authuser=0&hl=pt-BR&rclk=1","has_website"
"Solimene Sociedade de Advocacia","advogado","Av. Paulista, 2028 - Décimo-primeiro andar - Bela Vista, São Paulo - SP, 01310-927","01130791837","","https://www.mariosolimene.com/","","https://www.instagram.com/msolimene2","https://www.google.com.br/maps/place/Solimene+Sociedade+de+Advocacia/data=!4m7!3m6!1s0x94ce5767b11d344f:0xb232ebcf6eab8751!8m2!3d-23.5585466!4d-46.6591615!16s%2Fg%2F1q2wd8md5!19sChIJTzQdsWdXzpQRUYerbs_rMrI?authuser=0&hl=pt-BR&rclk=1","has_website"
"Advocacia Schettini - Jd Camargo Velho","advogado","R. Margarida Carlos de Albuquerque, 14C - Jardim Laura, São Paulo - SP, 08142-260","01125724820","contato@advocaciaschettini.com.br","https://advocaciaschettini.com.br/","","https://www.instagram.com/advocaciaschettini","https://www.google.com.br/maps/place/Advocacia+Schettini+-+Jd+Camargo+Velho/data=!4m7!3m6!1s0x94ce64eb3ee1bcb7:0x6952b351908816d4!8m2!3d-23.519636!4d-46.3851559!16s%2Fg%2F11gcmshhx3!19sChIJt7zhPutkzpQR1BaIkFGzUmk?authuser=0&hl=pt-BR&rclk=1","has_website"
"Miranda - Advogado Especialista em Direito Condominial","advogado","R. da Passagem Funda, 882 - Jardins Recanto das Rosas, São Paulo - SP, 08411-010","011999543566","","","","","https://www.google.com.br/maps/place/Miranda+-+Advogado+Especialista+em+Direito+Condominial/data=!4m7!3m6!1s0x94ce65eb828d8c5d:0xf7863f998ec6442!8m2!3d-23.5592674!4d-46.4117676!16s%2Fg%2F11flfhl0bz!19sChIJXYyNgutlzpQRQmTsmPljeA8?authuser=0&hl=pt-BR&rclk=1","no_website"
"Carvalho Pradella Advogados","advogado","R. Br. de Itapetininga, 140 - República, São Paulo - SP, 01042-000","011950003110","","https://carvalhopradella.com.br/","","","https://www.google.com.br/maps/place/Carvalho+Pradella+Advogados/data=!4m7!3m6!1s0x94ce59367af01af5:0x6c7f562f47e0145a!8m2!3d-23.5446193!4d-46.6402898!16s%2Fg%2F11c1wjrnc_!19sChIJ9RrwejZZzpQRWhTgRy9Wf2w?authuser=0&hl=pt-BR&rclk=1","has_website"
"Davies Rocha Advogados - Escritório Especializado em INSS com atuação em todo o estado de Minas Gerais","advogado","Av. Wilson Alvarenga, 1140 - Sala 305 - Carneirinhos, João Monlevade - MG, 35930-001","031989771967","","https://daviesrocha.com.br/","","https://www.instagram.com/daviesrochaadvogados","https://www.google.com.br/maps/place/Davies+Rocha+Advogados+-+Escrit%C3%B3rio+Especializado+em+INSS+com+atua%C3%A7%C3%A3o+em+todo+o+estado+de+Minas+Gerais/data=!4m7!3m6!1s0xa507869d6032c1:0xb55a8160cd212e1f!8m2!3d-19.807957!4d-43.1736306!16s%2Fg%2F11nmv9j6cc!19sChIJwTJgnYYHpQARHy4hzWCBWrU?authuser=0&hl=pt-BR&rclk=1","has_website"
"André Santos Advogados - Advogado Especializado Em Direito de Família e Criminal , Especialista em Direito do Trabalho.","advogado","Av. Dr. Thomaz Alves, 166 - Centro, Campinas - SP, 13010-160","01925126677","","https://familia.andresantosadvogados.adv.br/","","","https://www.google.com.br/maps/place/Andr%C3%A9+Santos+Advogados+-+Advogado+Especializado+Em+Direito+de+Fam%C3%ADlia+e+Criminal+,+Especialista+em+Direito+do+Trabalho./data=!4m7!3m6!1s0x94c8cf4ccc7b8ecb:0xfb6dea0c6ae370df!8m2!3d-22.9025383!4d-47.0581284!16s%2Fg%2F11h7vqmc0g!19sChIJy457zEzPyJQR33Djagzqbfs?authuser=0&hl=pt-BR&rclk=1","has_website"
"Leonardo Santana Advocacia em Campinas - Região do Campos Elíseos","advogado","Rua Silvio Rizzardo, 320 - Jardim Campos Elíseos, Campinas - SP, 13060-854","01925173107","atendimento@leonardosantanaadvocacia.com.br","https://www.leonardosantanaadvocacia.com/","https://www.linkedin.com/company/leonardo-santana-advocacia","https://www.instagram.com/leonardosantanaadvocacia","https://www.google.com.br/maps/place/Leonardo+Santana+Advocacia+em+Campinas+-+Regi%C3%A3o+do+Campos+El%C3%ADseos/data=!4m7!3m6!1s0x94c8c858c13a93ab:0x3fb6fd5c50561537!8m2!3d-22.9280636!4d-47.0986399!16s%2Fg%2F1q62mdjb1!19sChIJq5M6wVjIyJQRNxVWUFz9tj8?authuser=0&hl=pt-BR&rclk=1","has_website"
"João Felipe Advogado, Direito de Família, Divórcio, Campinas/SP","advogado","Torre Aplha - R. Bernardino de Campos, 230 - sala 309 - Centro, Campinas - SP, 13010-151","019993083586","joaofelipe.advogado@gmail.com","https://joaofelipeadvogado.com.br/especialista-em-divorcios/","","","https://www.google.com.br/maps/place/Jo%C3%A3o+Felipe+Advogado,+Direito+de+Fam%C3%ADlia,+Div%C3%B3rcio,+Campinas%2FSP/data=!4m7!3m6!1s0x94c8cf02c21f15af:0x5ec1b85fc74868c1!8m2!3d-22.9066085!4d-47.0673499!16s%2Fg%2F11nsvtyq7q!19sChIJrxUfwgLPyJQRwWhIx1-4wV4?authuser=0&hl=pt-BR&rclk=1","has_website"
"Advocacia Sylvia Barbosa","advogado","Av. Francisco Glicério, 1424 - Vila Lidia, Campinas - SP, 13023-000","01941413320","","https://www.sylviabarbosa.com.br/","","","https://www.google.com.br/maps/place/Advocacia+Sylvia+Barbosa/data=!4m7!3m6!1s0x94c8c8b3079ea8cb:0x7d4b916f175bd432!8m2!3d-22.9022532!4d-47.0609608!16s%2Fg%2F12qfkp_xl!19sChIJy6ieB7PIyJQRMtRbF2-RS30?authuser=0&hl=pt-BR&rclk=1","has_website"
"MARQUES & ALVES ADVOGADOS","advogado","Av. Francisco Glicério, 1329 - Vila Lidia, Campinas - SP, 13012-100","019953212765","","https://marquesmeloadvogados.com.br/","","","https://www.google.com.br/maps/place/MARQUES+%26+ALVES+ADVOGADOS/data=!4m7!3m6!1s0x94c8bf58c7a0f287:0x76ce00cf3e114449!8m2!3d-22.9031272!4d-47.0607476!16s%2Fg%2F11fk8zslf0!19sChIJh_Kgx1i_yJQRSUQRPs8AznY?authuser=0&hl=pt-BR&rclk=1","has_website"
"Advocacia Lucas Tubino","advogado","R. Luzitana, 740 - Centro, Campinas - SP, 13015-121","01932336464","","http://www.lucastubino.adv.br/","","","https://www.google.com.br/maps/place/Advocacia+Lucas+Tubino/data=!4m7!3m6!1s0x94c8cf4af450e027:0xe7958c71bf470368!8m2!3d-22.9067517!4d-47.0559074!16s%2Fg%2F12cpm1l9s!19sChIJJ-BQ9ErPyJQRaANHv3GMlec?authuser=0&hl=pt-BR&rclk=1","broken_website"
"Abrahão e Campos | Escritorio de advocacia em Campinas","advogado","Av. Monte Castelo, 284 - Jardim Proença, Campinas - SP, 13026-241","019982686158","thales@abrahaoecamposadv.com.br","https://abrahaoecamposadv.com.br/","","","https://www.google.com.br/maps/place/Abrah%C3%A3o+e+Campos+%7C+Escritorio+de+advocacia+em+Campinas/data=!4m7!3m6!1s0x94c8c7ce787ec61b:0x267c0ca82ddf89d!8m2!3d-22.9152609!4d-47.0481725!16s%2Fg%2F11g_z200cp!19sChIJG8Z-eM7HyJQRnfjdgsrAZwI?authuser=0&hl=pt-BR&rclk=1","has_website"
"Dr. Lucas Marins| Advogado em Campinas","advogado","Prédio Cidade Judiciária - R. Cmte. Ataliba Euclides Vieira, 670 - Sala 01 - Jardim Santana, Campinas - SP, 13088-648","019999442115","","https://marins-menezes.escritorio-de-advocacia.com/","","","https://www.google.com.br/maps/place/Dr.+Lucas+Marins%7C+Advogado+em+Campinas/data=!4m7!3m6!1s0x94c8c5a4448859d7:0x5589a4d1d3dd5e5e!8m2!3d-22.8485921!4d-47.0388619!16s%2Fg%2F11s2hd5z8g!19sChIJ11mIRKTFyJQRXl7d09GkiVU?authuser=0&hl=pt-BR&rclk=1","has_website"
"Moura, Nakano, Souza & Pereira Advogados - Filial Belo Horizonte","advogado","R. Des. Edésio Fernandes, 148 - Estoril, Belo Horizonte - MG, 30494-450","031983226321","","http://www.mnsp.com.br/","https://www.linkedin.com/company/mnspadvogados","https://www.instagram.com/mnsp.advogados","https://www.google.com.br/maps/place/Moura,+Nakano,+Souza+%26+Pereira+Advogados+-+Filial+Belo+Horizonte/data=!4m7!3m6!1s0xa69719cdf0517f:0x61e28cfcc329fdaf!8m2!3d-19.970159!4d-43.956441!16s%2Fg%2F11vbcl09x3!19sChIJf1HwzRmXpgARr_0pw_yM4mE?authuser=0&hl=pt-BR&rclk=1","has_website"
"Natália Bouéres Advocacia","advogado","Condomínio Parque Avenida - Av. Raja Gabáglia, 2000 - torre 1, sala 641 - Alpes, Belo Horizonte - MG, 30494-170","03130181990","%20contato@nataliaboueres.com.br","http://www.nataliaboueres.com.br/","https://www.linkedin.com/in/nat%C3%A1lia-bou%C3%A9res-melo-diniz-a8ba8813b/","https://www.instagram.com/nataliaboueres.advocacia","https://www.google.com.br/maps/place/Nat%C3%A1lia+Bou%C3%A9res+Advocacia/data=!4m7!3m6!1s0xa697a9eedd13af:0xab995f04b1f1b61b!8m2!3d-19.954955!4d-43.959517!16s%2Fg%2F11k3plvx8v!19sChIJrxPd7qmXpgARG7bxsQRfmas?authuser=0&hl=pt-BR&rclk=1","has_website"
"Izaias Alves Advogado","advogado","R, Av. Augusto de Lima, 479 - sala 2503 - Centro, Belo Horizonte - MG, 30190-000","031994804334","","https://www.izaiasalvesadvogado.com.br/","","https://www.instagram.com/izaiasalvesadv","https://www.google.com.br/maps/place/Izaias+Alves+Advogado/data=!4m7!3m6!1s0xa68fd87b186d77:0x17d35cd80cf96cbf!8m2!3d-19.9239841!4d-43.9405468!16s%2Fg%2F11cjk24w54!19sChIJd20Ye9iPpgARv2z5DNhc0xc?authuser=0&hl=pt-BR&rclk=1","has_website"
"Advogado BH","advogado","R. Araguari, 359 - Loja 75 - Centro, Belo Horizonte - MG, 30190-110","031991076612","andreabaeta@advogadabh.com","https://advogadobh.com/","","","https://www.google.com.br/maps/place/Advogado+BH/data=!4m7!3m6!1s0xa691186076363b:0xc9c6dc691207a82d!8m2!3d-19.9211397!4d-43.9486721!16s%2Fg%2F11g1w5tzs_!19sChIJOzZ2YBiRpgARLagHEmncxsk?authuser=0&hl=pt-BR&rclk=1","has_website"
"Dra. Christiane Lima| Advocacia BH | Advogada Especialista em Direito de Familia","advogado","R. Mato Grosso, 355 - Sala 1008 - Barro Preto, Belo Horizonte - MG, 30190-918","031984606465","contato@christianelimaadvocacia.com.br","https://christianelimaadvocacia.com.br/","","","https://www.google.com.br/maps/place/Dra.+Christiane+Lima%7C+Advocacia+BH+%7C+Advogada+Especialista+em+Direito+de+Familia/data=!4m7!3m6!1s0xa6971ca19489ef:0x4239a647b39b814!8m2!3d-19.921355!4d-43.9472233!16s%2Fg%2F11p12rzt5x!19sChIJ74mUoRyXpgARFLg5e2SaIwQ?authuser=0&hl=pt-BR&rclk=1","has_website"
"Leandro Fialho Advogados","advogado","R. Rio Grande do Norte, 1560 - Salas 701 e 702 - Savassi, Belo Horizonte - MG, 30130-138","03130804304","leandro@leandrofialhoadvogados.com.br","https://consultoriojuridico.com.br/","https://www.linkedin.com/in/leandro-fialho-052623b9","https://www.instagram.com/leandrofialhoadvogados","https://www.google.com.br/maps/place/Leandro+Fialho+Advogados/data=!4m7!3m6!1s0xa699e81ffc76cf:0x8e40c3cb91f8fb7b!8m2!3d-19.9395388!4d-43.9332729!16s%2Fg%2F11fyzbxys5!19sChIJz3b8H-iZpgARe_v4kcvDQI4?authuser=0&hl=pt-BR&rclk=1","has_website"
"L Gomes Advogados","advogado","Rua dos Carijós, 424 - salas 1408 e 1409 - Centro, Belo Horizonte - MG, 30120-010","031983446405","juridico@lgomesadvogados.com","https://www.lgomesadvogados.com/index.php","https://br.linkedin.com/in/lorrana-gomes-b38a58162","https://www.instagram.com/l.gomesadvogados","https://www.google.com.br/maps/place/L+Gomes+Advogados/data=!4m7!3m6!1s0xa69999cb43315d:0xdf425634dcf00bdc!8m2!3d-19.9187923!4d-43.9392674!16s%2Fg%2F11f7f_jjgp!19sChIJXTFDy5mZpgAR3Avw3DRWQt8?authuser=0&hl=pt-BR&rclk=1","has_website"
"Advogado Previdenciário BH","advogado","R. Araguari, 358 - Barro Preto, Belo Horizonte - MG, 30190-110","031997074706","fredericolopesadv@gmail.com","https://advogadoprevidenciariobh.com.br/","","","https://www.google.com.br/maps/place/Advogado+Previdenci%C3%A1rio+BH/data=!4m7!3m6!1s0xa69919f337f12b:0x105384d561f42167!8m2!3d-19.9211375!4d-43.9490617!16s%2Fg%2F11t85nzml9!19sChIJK_E38xmZpgARZyH0YdWEUxA?authuser=0&hl=pt-BR&rclk=1","has_website"
"Ricardo Santos Lima - Advogado de Família em Curitiba","advogado","Edifício Neo Corporate - R. Heitor Stockler de França, nº 396 - Sala nº 1305 - Centro Cívico, Curitiba - PR, 80030-030","041988538575","eduardascheliga.arq@gmail.com","https://ricardosantoslima.adv.br/","","","https://www.google.com.br/maps/place/Ricardo+Santos+Lima+-+Advogado+de+Fam%C3%ADlia+em+Curitiba/data=!4m7!3m6!1s0x94dce41bd879c8f3:0x8e3302345ed7516d!8m2!3d-25.420228!4d-49.2685505!16s%2Fg%2F11f26wk2v9!19sChIJ88h52Bvk3JQRbVHXXjQCM44?authuser=0&hl=pt-BR&rclk=1","has_website"
"Advogado Divórcio em Curitiba - Grani Advocacia","advogado","Rua XV de Novembro, cep:, 556 - sala 1002 - Centro, Curitiba - PR, 80020-310","04130159090","","https://cidri.com.br/","","","https://www.google.com.br/maps/place/Advogado+Div%C3%B3rcio+em+Curitiba+-+Grani+Advocacia/data=!4m7!3m6!1s0x94dcfc9714952a1b:0x25ac1a386daaa2ee!8m2!3d-25.4301357!4d-49.2685006!16s%2Fg%2F11b6_gdbst!19sChIJGyqVFJf83JQR7qKqbTgarCU?authuser=0&hl=pt-BR&rclk=1","has_website"
"Winderson Jaster - Advogado de Família em Curitiba","advogado","Av. Cândido de Abreu, 526 - conj. 1311 - Centro Cívico, Curitiba - PR, 80530-905","041996522171","","http://advogadofamiliacuritiba.com.br/","","https://www.instagram.com/windersonjaster","https://www.google.com.br/maps/place/Winderson+Jaster+-+Advogado+de+Fam%C3%ADlia+em+Curitiba/data=!4m7!3m6!1s0x94dce419fef32389:0x8010bb50e785992c!8m2!3d-25.4197922!4d-49.2686787!16s%2Fg%2F1yj4k3w6s!19sChIJiSPz_hnk3JQRLJmF51C7EIA?authuser=0&hl=pt-BR&rclk=1","has_website"
"Advogado Divórcio em Cartório Curitiba","advogado","R. Visc. do Rio Branco, 472 - Mercês, Curitiba - PR, 80410-000","041988669377","","https://fladvogadocuritiba.com.br/","","","https://www.google.com.br/maps/place/Advogado+Div%C3%B3rcio+em+Cart%C3%B3rio+Curitiba/data=!4m7!3m6!1s0x94dce54eb03024b1:0xa407accabc5fb055!8m2!3d-25.4263433!4d-49.2831225!16s%2Fg%2F11jzh1btyy!19sChIJsSQwsE7l3JQRVbBfvMqsB6Q?authuser=0&hl=pt-BR&rclk=1","has_website"
"David Silva | Advogado","advogado","R. XV de Novembro, 1155 - Centro, Curitiba - PR, 80060-000","041998123955","","https://api.whatsapp.com/send?phone=5541998123955&text=Ol%C3%A1%2C%20vi%20seu%20contato%20no%20Google%20meu%20Neg%C3%B3cio%20e%20preciso%20de%20um%20advogado.","","https://www.instagram.com/whatsapp","https://www.google.com.br/maps/place/David+Silva+%7C+Advogado/data=!4m7!3m6!1s0x94dce57cfaa57839:0x7ba7079e370621e9!8m2!3d-25.4277688!4d-49.2631807!16s%2Fg%2F11fq9pnyl4!19sChIJOXil-nzl3JQR6SEGN54Hp3s?authuser=0&hl=pt-BR&rclk=1","has_website"
"Marcello Flores - Advogado em Curitiba","advogado","Av. Cândido de Abreu, n° 469 - Centro Cívico, Curitiba - PR, 80530-000","041988657710","ms_flores@mfdireito.com.br","https://www.drmarcelloflores.com/home","","","https://www.google.com.br/maps/place/Marcello+Flores+-+Advogado+em+Curitiba/data=!4m7!3m6!1s0x94dce41a061721c7:0xfa1465be3adb271f!8m2!3d-25.4200919!4d-49.2694186!16s%2Fg%2F11fjstq3gp!19sChIJxyEXBhrk3JQRHyfbOr5lFPo?authuser=0&hl=pt-BR&rclk=1","has_website"
"MARCELO SANTOLIN Advocacia Advogado Direito Civil Bancário Consumidor Civil Empresarial Advogados em Santos e Curitiba","advogado","R. Conselheiro Laurindo, 600 - 603 - Centro, Curitiba - PR, 80060-100","04130227794","contato@marcelosantolin.com.br","http://www.santolin.adv.br/","","https://www.instagram.com/marcelosantolin","https://www.google.com.br/maps/place/MARCELO+SANTOLIN+Advocacia+Advogado+Direito+Civil+Banc%C3%A1rio+Consumidor+Civil+Empresarial+Advogados+em+Santos+e+Curitiba/data=!4m7!3m6!1s0x94dce46a73540219:0xfb760867d62abec3!8m2!3d-25.431891!4d-49.264392!16s%2Fg%2F1w0sd__s!19sChIJGQJUc2rk3JQRw74q1mcIdvs?authuser=0&hl=pt-BR&rclk=1","has_website"
"Maiara Pedro Advocacia","advogado","Rua 24 de Maio, 412 - 504 - Centro, Curitiba - PR, 80220-060","04133084300","contato@maiarapedro.adv.br","https://www.maiarapedro.adv.br/","","https://www.instagram.com/maiarapedro.adv","https://www.google.com.br/maps/place/Maiara+Pedro+Advocacia/data=!4m7!3m6!1s0x94dcef8e4e893c4d:0x13c3be7f97b6ce1d!8m2!3d-25.4406321!4d-49.2729542!16s%2Fg%2F11gblf3q2f!19sChIJTTyJTo7v3JQRHc62l3--wxM?authuser=0&hl=pt-BR&rclk=1","has_website"
"Advogada Porto Alegre - Isaura Ribeiro","advogado","R. Saldanha da Gama, 27 - São José, Porto Alegre - RS, 91520-630","051989040555","Luelenjuju@gmail.com","https://isauraribeiroadvocacia.com.br/","","https://www.instagram.com/isauraribeiro.adv","https://www.google.com.br/maps/place/Advogada+Porto+Alegre+-+Isaura+Ribeiro/data=!4m7!3m6!1s0x95199da9e1ba09d7:0x148d6080e2a85bf3!8m2!3d-30.0641022!4d-51.1704465!16s%2Fg%2F11h3nt2csh!19sChIJ1wm64amdGZUR81uo4oBgjRQ?authuser=0&hl=pt-BR&rclk=1","has_website"
"Sangiogo Advogados Associados","advogado","R. Ramiro Barcelos, 805 - Independência, Porto Alegre - RS, 90035-001","05133110406","faleconosco@sangiogoadvogados.com.br","https://www.sangiogoadvogados.com.br/","","https://www.instagram.com/sangiogo_advogados","https://www.google.com.br/maps/place/Sangiogo+Advogados+Associados/data=!4m7!3m6!1s0x951979b03f7e6787:0xa32bc528704aa1b7!8m2!3d-30.0261997!4d-51.2097957!16s%2Fg%2F11g_37f53!19sChIJh2d-P7B5GZURt6FKcCjFK6M?authuser=0&hl=pt-BR&rclk=1","has_website"
"König e Pimentel Advocacia - Advogado Porto Alegre","advogado","Rua: Uruguai, 287 - 4° andar - Centro Histórico, Porto Alegre - RS, 90010-140","051992832526","contato@konigepimentel.adv.br","https://konigepimentel.adv.br/","https://www.linkedin.com/in/k%C3%B6nig-e-pimentel-advocacia-48abab212/","https://www.instagram.com/konigepimentel.adv","https://www.google.com.br/maps/place/K%C3%B6nig+e+Pimentel+Advocacia+-+Advogado+Porto+Alegre/data=!4m7!3m6!1s0x2cf1dc71e74277d5:0x8f5f73b5a578494c!8m2!3d-30.0291457!4d-51.2286463!16s%2Fg%2F11zjp6lzcb!19sChIJ1XdC53Hc8SwRTEl4pbVzX48?authuser=0&hl=pt-BR&rclk=1","has_website"
"Daniel Flores Saccol advogados & associados","advogado","R. Gen. Vitorino, 77 - Centro Histórico, Porto Alegre - RS, 90020-171","051998945571","DanielFloresSaccol@hotmail.com","https://saccol.adv.br/","","https://www.instagram.com/danielfloressaccoladv","https://www.google.com.br/maps/place/Daniel+Flores+Saccol+advogados+%26+associados/data=!4m7!3m6!1s0x95197908a9dca909:0xe8d6e2b25798cc81!8m2!3d-30.0303714!4d-51.2261089!16s%2Fg%2F11b75b_w9y!19sChIJCancqQh5GZURgcyYV7Li1ug?authuser=0&hl=pt-BR&rclk=1","has_website"
"Advogado Criminalista Porto Alegre 24h (Advocacia Criminal) - Fossatti Advogados -","advogado","Av. Protásio Alves, 2715 - Sala 901 - Petrópolis, Porto Alegre - RS, 90410-002","051999613200","contato@fossatti.adv.br","https://www.fossatti.adv.br/advogado-criminalista/","","","https://www.google.com.br/maps/place/Advogado+Criminalista+Porto+Alegre+24h+%28Advocacia+Criminal%29+-+Fossatti+Advogados+-/data=!4m7!3m6!1s0x95197821bcb41aa7:0x32c9338d2c178a3f!8m2!3d-30.0435315!4d-51.1818417!16s%2Fg%2F1pzt607z4!19sChIJpxq0vCF4GZURP4oXLI0zyTI?authuser=0&hl=pt-BR&rclk=1","has_website"
"Lemos de Souza Advogados - Direito Médico em Porto Alegre","advogado","R. Mostardeiro, 366 - cj 501 - Independência, Porto Alegre - RS, 90430-001","051993317845","","https://beacons.ai/lemosdesouzaadvogados","","","https://www.google.com.br/maps/place/Lemos+de+Souza+Advogados+-+Direito+M%C3%A9dico+em+Porto+Alegre/data=!4m7!3m6!1s0x9519793d88a9c3cd:0x97b0be3316ef203f!8m2!3d-30.0285828!4d-51.2037966!16s%2Fg%2F11ssrgr28s!19sChIJzcOpiD15GZURPyDvFjO-sJc?authuser=0&hl=pt-BR&rclk=1","broken_website"
"Silvello Advocacia","advogado","R. Felizardo Furtado, 08 - sala 04 - Petrópolis, Porto Alegre - RS, 90670-090","05130286929","","http://www.silvelloadvocacia.com.br/","","","https://www.google.com.br/maps/place/Silvello+Advocacia/data=!4m7!3m6!1s0x9519782340f3d60d:0xb17dd5b11bbe258d!8m2!3d-30.0438156!4d-51.1836498!16s%2Fg%2F1ygvt03cy!19sChIJDdbzQCN4GZURjSW-G7HVfbE?authuser=0&hl=pt-BR&rclk=1","broken_website"
"Giovana Sassi Advocacia Para Mulheres","advogado","Av. Osvaldo Aranha, 1022 - Sala 1210 - Bom Fim, Porto Alegre - RS, 90035-191","051989483030","contato@giovanasassiadvocacia.com.br","http://www.giovanasassiadvocacia.com.br/","https://www.linkedin.com/in/giovana-sassi-280a29aa/","https://www.instagram.com/giovanasassi","https://www.google.com.br/maps/place/Giovana+Sassi+Advocacia+Para+Mulheres/data=!4m7!3m6!1s0x951978fb58a40f73:0x5da23db7a3557f6!8m2!3d-30.0346111!4d-51.2119431!16s%2Fg%2F11lglfzf9n!19sChIJcw-kWPt4GZUR9lc1etsj2gU?authuser=0&hl=pt-BR&rclk=1","has_website"
"💛🖤Advogado Rio de Janeiro - M & G Advogados - Família, Criminal, INSS, Consumidor, Civil, Trabalhista.","advogado","R. S. José, 40 - andar 4 - Centro, Rio de Janeiro - RJ, 20010-020","021998702613","magalhaesegomesadv@gmail.com","https://advogadoriodejaneiro.com/","","","https://www.google.com.br/maps/place/%F0%9F%92%9B%F0%9F%96%A4Advogado+Rio+de+Janeiro+-+M+%26+G+Advogados+-+Fam%C3%ADlia,+Criminal,+INSS,+Consumidor,+Civil,+Trabalhista./data=!4m7!3m6!1s0x997f5ef23ca103:0xbae3b14dcdf91682!8m2!3d-22.9051116!4d-43.1754555!16s%2Fg%2F11jcs6h__4!19sChIJA6E88l5_mQARghb5zU2x47o?authuser=0&hl=pt-BR&rclk=1","has_website"
